"","RMSE without phylogenetic tree","RMSE with phylogenetic tree"
"69",1.34994262922407,1.1486777399709
"70",0.784845246939118,0.664509880442729
"71",0.965528199070217,0.938305002492788
"72",1.09560015188607,1.11328670022482
"73",1.26487079879001,1.15748968839986
"74",1.27777907313307,1.02974822328226
"75",0.848254409989213,0.797543633536601
"76",1.19558659059172,1.03294424412006
"77",1.11631861542321,0.942944415925966
"78",0.811101723561268,0.756052307835746
"79",1.47861946012084,1.38816752581787
"80",1.07347585436656,0.82932692918055
"81",0.947853031031819,0.931551698486102
"82",1.0639867521659,1.04538510072001
"83",1.48338999720431,1.4104895194991
"84",1.31280137279408,1.07783785559375
"85",1.0516941090563,0.847851461196217
"86",0.908389013966029,0.979011586017675
"87",1.5175375340058,1.4751652211455
"88",1.55800836622053,1.54614421719366
"89",1.17938489721465,0.990100287817846
"90",1.22997218083028,1.14121221582374
"91",0.997112508025001,0.647954950293722
"92",0.88215854306663,0.736880938606289
"93",0.950293555756576,0.791398205661495
"94",1.44553498261632,1.33210477809067
"95",1.14141476125774,0.83639167445271
"96",0.969155711837207,0.983410802578977
"97",1.1305595563155,0.924351526662139
"98",0.677542380662594,0.521604750518149
"99",0.904465361124303,0.864994819956376
"100",0.743486013993302,0.716976714226209
"101",0.765663947163993,0.645062393243169
"102",1.2427330079143,1.01679403590805
"103",0.740016666120968,0.776417492656528
"104",0.95041816708415,0.944016460228026
"105",1.30425820925091,1.30032253258876
"106",0.98154870992657,0.860380269188505
"107",0.893567588719503,0.734751649541192
"108",1.31049419628843,1.2497124255212
"109",0.818485279407209,0.637908471309241
"110",1.36605019375974,1.17308316672089
"111",1.37767698133873,1.28229256084596
"112",0.868127421053238,0.929660097227092
"113",1.18219720787174,0.968962929453655
"114",1.02381936323619,0.941431543569976
"115",0.898387322114816,0.667682174710944
"116",1.24936002030112,1.16893194625431
"117",0.806553954668358,0.66069560899059
"118",0.922683380129503,0.873793000006614
"119",1.52683279946346,1.33947795668215
"120",0.997771799943187,0.808400853811156
"121",1.08507919646351,0.947017208123493
"122",0.981915583248894,0.934000063792805
"123",1.20815775235049,1.00740792299427
"124",0.98132518212563,0.932231435492017
"125",0.977108359771625,0.896261063801396
"126",0.946469412510966,0.91953652193021
"127",1.12778853703972,0.796779206385695
"128",0.872116362992152,0.681811490593219
"129",1.08114855239057,0.974850257623849
"130",1.14580297772347,1.00012557638818
"131",1.28066430532912,1.18337068947931
"132",1.31905824043192,0.995095195151968
"133",0.895480924339881,0.857156604646367
"134",1.36951094327704,1.33711437067752
"135",1.15147682052661,1.02791702323972
"136",0.842092610482656,0.684323383740652
"137",0.964140060809021,0.745497525163776
"138",0.840933806205647,0.761057002321628
"139",1.25705477692455,1.15242289348741
"140",0.728161998270575,0.62023609520153
"141",0.773086897360146,0.811320156550574
"142",0.805489508255732,0.832854075615804
"143",0.776216834159308,0.750228991659736
"144",1.24956010720669,0.982941965676802
"145",0.719811385732455,0.610361995038875
"146",1.21965020259495,1.08468143309792
"147",1.41075723983845,1.16712951800467
"148",0.907935239926028,0.691160391312795
"149",0.817129803434383,0.673966457813191
"150",0.930374270646446,0.754451064171193
"151",1.12763752310149,1.03566595924842
"152",1.0332334416085,1.01433475100934
"153",1.33334333120801,1.19579424702
"154",0.652713303030721,0.585769970775
"155",1.39430555113299,1.10949545219541
"156",0.93404313861673,0.782505656651506
"157",1.16001384829656,1.0713544233849
"158",1.19003525822336,0.883238087940151
"159",0.954575223066699,0.907409016207019
"160",1.49203379977073,1.37618522021287
"161",1.15051116967464,0.958003492422497
"162",0.684398218567951,0.58664425131593
"163",1.05509645299611,0.869140386459668
"164",1.38729522319825,0.975421080022348
"165",1.31362522976856,1.29438137764992
"166",0.933289303429527,0.690606320540587
"167",1.33431360297152,1.2292647427189
"168",0.693490521227948,0.689747262514832
"169",0.872100978372585,0.706432882313007
"170",1.41176935138121,1.27214053678129
"171",0.92562759479538,0.825810796389684
"172",0.66065786099177,0.632731773766961
"173",1.05218905975597,0.671682962286617
"174",0.898300276679096,0.762960368216661
"175",0.860869906994968,0.936566604427953
"176",1.15151929504358,1.06871918739532
"177",0.928038140132219,0.725191025937401
"178",0.948316371474683,0.979100016419322
"179",1.16807443520052,1.13477645656282
"180",0.95301739518778,0.85984999278739
"181",1.44118040844112,1.08428390169741
"182",0.87840014434507,0.706475912085869
"183",1.24293976238372,1.16173531053621
"184",1.26855563945372,1.29737967524756
"185",1.03105856902616,0.9026730100104
"186",0.846810023443889,0.684719341599897
"187",0.876334946713273,0.826791868559692
"188",1.16243854082804,0.949591867296474
"189",0.840269004966497,0.641714909555386
"190",0.938468027727001,0.884723762245739
"191",1.06378532030024,0.782716031396785
"192",1.3159391997432,1.16088563219104
"193",0.893803048639785,0.670318142626021
"194",1.08997593572125,1.08323874617556
"195",1.58411330123068,1.413592533121
"196",0.782678484991882,0.643791058107298
"197",1.17286951234005,1.19262898714206
"198",1.34054960176829,1.27746632767758
"199",1.0205426037052,0.879772232213018
"200",1.064730124728,0.835507269717738
"201",1.08231709517495,0.839784085618557
"202",1.32933360280459,0.934357049067684
"203",1.54403423236485,1.43650070640396
"204",0.851625312852078,0.782512793255072
"205",0.914962620670642,0.804716657395253
"206",0.904475198819182,0.976087906849045
"207",1.19786656186506,1.17897707555439
"208",1.32974120314896,1.35624642092017
"209",1.06984259960904,0.889676536384573
"210",1.60719201525962,1.57881102834742
"211",1.34562801038444,1.11759923780019
"212",1.24321385844804,1.14849997170757
"213",0.781400194883372,0.763794204154031
"214",0.827495517316894,0.731707553126424
"215",1.20618619142588,0.934703039812102
"216",1.00948291564028,0.896275115506829
"217",1.56932542576586,1.47571943053352
"218",1.07045831164405,0.847374130806579
"219",0.737014759863984,0.854089188467369
"220",1.14040571639131,1.02771125397381
"221",1.29941488448267,1.08480683690863
"222",1.35060828840918,1.20570940834056
"223",1.30357929043871,0.971037842259337
"224",1.13723778725138,0.877552268702438
"225",0.829215474310333,0.681487419745867
"226",1.15308619269588,1.14416824472973
"227",0.719663300524607,0.567452305782123
"228",1.02917300428125,0.835913143766932
"229",1.00585124639413,0.820805282314794
"230",1.37786642715723,1.13768502279971
"231",1.27745482592588,1.17694461121131
"232",1.19128021432766,1.22455562499323
"233",0.742190995519984,0.656549981826717
"234",1.29839309666452,1.31189035654142
"235",0.790491425950661,0.712010506418578
"236",1.48635700867095,1.34028252674473
"237",0.972834209215824,0.752800453862474
"238",1.23456624142139,1.200497840227
"239",0.967960382372516,1.01352925180638
"240",0.849043142924018,0.887662278050042
"241",0.852749023079156,0.808968208982513
"242",1.09561677649371,0.820117998114393
"243",1.19692311063608,1.20025561331724
"244",0.903146554712767,0.777001337824754
"245",1.16340837984897,0.82415031550833
"246",0.943767931623103,1.02519176142857
"247",0.817539748582723,0.967986429937885
"248",1.15968516927009,0.987242322576986
"249",0.893663496849016,0.742785924866108
"250",1.00872314760136,0.797981935939931
"251",0.688438099103271,0.685390743228779
"252",1.32130036723655,1.17004460046974
"253",1.14516721985204,0.879833738923394
"254",1.20558078213787,1.08835105893562
"255",0.965096184273665,0.786316072541908
"256",1.27463827445176,1.16315482258191
"257",0.772551896075264,0.608155977826025
"258",0.97474058633887,0.811608506064667
"259",0.679910817702718,0.704292632248332
"260",0.974657274501262,0.89176171134913
"261",1.40178208700492,1.31012463376742
"262",1.00582759476257,0.819085415205363
"263",0.733025240747125,0.682576373902671
"264",1.06708667977468,0.806718463572734
"265",0.89956260356601,0.831379971040674
"266",1.34811862838406,0.818444356561057
"267",0.79049694507366,0.849400412936593
"268",1.01942158007178,0.757956592786783
"269",1.28553489449019,0.78873818170691
"270",0.998268027082568,0.901343086682266
"271",0.823333597545403,0.6667933300728
"272",1.22383410624582,0.903175814874897
"273",1.08618947325754,1.0513657814989
"274",0.756478474973256,0.498961286648559
"275",1.18463450737805,1.15808262809172
"276",0.72268370099543,0.638721655713751
"277",1.09807523630851,1.10228896637568
"278",0.817589292456196,0.766574174316061
"279",1.17685522191193,0.875811087903692
"280",1.28159654044676,1.17434280798062
"281",1.09397577488175,0.757771388038246
"282",0.919866853633657,0.947705008031418
"283",0.716230956802824,0.589018231459507
"284",0.940587170474159,0.899381277011788
"285",1.08761836039888,0.814232245079477
"286",1.23238213439012,0.861368943416923
"287",0.84044523513008,0.790989560948656
"288",0.790918524020696,0.655667917031848
"289",1.01420512774104,0.905314718395405
"290",1.28655126053572,0.81287498691608
"291",0.986738059268401,1.07527512213843
"292",1.4017043353667,1.09977182298304
"293",1.38139324442512,1.04301859654937
"294",0.780953714979512,0.650202025955519
"295",1.17480878608592,1.082667588415
"296",1.02188143348309,0.899650861545018
"297",1.12941661933359,0.981241310806206
"298",1.31832811321055,1.30823788941473
"299",1.08494610543413,1.00487291053765
"300",0.949218561176487,0.81482815749725
"301",1.31890351185259,0.993070242565552
"302",0.894523709954356,0.811238154080457
"303",0.868893931282927,0.73899774301999
"304",1.48768205556009,1.40826483974988
"305",0.986227549941532,0.830479393532939
"306",0.903533711508263,0.796098949777181
"307",1.08971169058995,0.960497645016317
"308",1.43831931808851,1.02698174204484
"309",0.867070600367366,0.716051439674624
"310",0.88134853639407,0.803828828780321
"311",0.766904892792219,0.752394805494012
"312",0.784896996508205,0.813596632175099
"313",0.679073228903875,0.534241766746696
"314",0.723901317216644,0.592490760066872
"315",0.862721475553561,0.679158688530495
"316",1.00865732149013,0.965077987525119
"317",1.2328325115864,1.13459428643798
"318",1.23030901465156,1.07958187752646
"319",1.20623179656844,1.24852385060556
"320",0.984947286998944,0.892684659258862
"321",1.34817280315972,1.31737224730108
"322",0.890415949926797,0.687609921066635
"323",1.37115417904342,1.23662587144566
"324",1.13973853153859,1.15281753301577
"325",1.35001218329758,1.23042511508313
"326",1.1437173761532,1.07114407820652
"327",0.973493229161057,0.743100788033075
"328",0.72329201718728,0.650461155246583
"329",1.29845945406826,1.20491257502217
"330",0.678012517194799,0.658101659798701
"331",1.18425384443119,1.20073990340622
"332",0.942596229248256,0.947341142855239
"333",1.13907989456508,1.08996659118918
"334",0.889312187790786,0.716735059984497
"335",0.971236661015035,0.69678562350516
"336",1.11610826094313,1.06719333739612
"337",1.25333262963998,0.987427684763318
"338",1.00069693051585,0.844430543100832
"339",1.16705381036735,0.944659414890727
"340",1.33250139121185,1.14200535905744
"341",0.846245908070029,0.743261640553713
"342",1.1537153323188,1.08871931096148
"343",1.541420786936,1.3547966612401
"344",1.32148068691586,1.29979320592874
"345",1.0085995217655,0.65504071117677
"346",0.910557726109884,0.914659167248896
"347",1.57983952847176,1.48063032590357
"348",0.829895369592263,0.745331442774391
"349",1.61330481610693,1.4765697253785
"350",1.08837756506451,0.924848573292831
"351",0.853589039142763,0.731399791377611
"352",1.04941618745635,0.892815687925225
"353",1.39780149094968,1.17830750145147
"354",0.598401076526633,0.706691476455127
"355",0.755251258668393,0.601482338042738
"356",1.54534775204197,1.55552091243557
"357",1.10894535282849,0.984863999494229
"358",1.85550692828288,1.68122135780078
"359",1.02350989386451,0.702897590315055
"360",0.885940972526768,0.80017625801572
"361",0.978342908574393,0.697480242885655
"362",1.13277917963839,0.972562582328979
"363",1.19627267868009,1.12198514517262
"364",1.37151324429501,1.21431182760871
"365",1.16028810055161,1.10659848929364
"366",0.925244353866262,0.784701250645039
"367",1.32126808080638,1.03852129286589
"368",1.18290979449663,0.926749866223026
"369",1.29974296721705,1.23035621442602
"370",1.11319811846069,0.8316149741691
"371",1.46356051035646,1.19368724831672
"372",0.991896567083894,0.771157166970927
"373",1.31236928019835,1.13823585826487
"374",1.02230213109874,0.994808546370645
"375",1.38761302935957,1.18038238228308
"376",0.98829126241198,0.790009984193288
"377",1.13548509714831,0.899514009782849
"378",0.961962085190358,0.759372795037617
"379",1.23377333667216,1.05637176634533
"380",1.4124504672484,1.34492319634208
"381",0.832464327302155,0.716142922048317
"382",1.13185482880617,1.12236225529514
"383",1.19111472170569,0.867656332188717
"384",0.803058384134249,0.794716103059999
"385",0.851540095784421,0.674351183688665
"386",1.37435056125801,1.17036249937015
"387",0.88792787856379,0.75407509895348
"388",1.18330259283609,0.793178559637489
"389",0.848241965437612,0.699619876083351
"390",0.938094693051708,0.69717692855366
"391",0.676995010137121,0.76493872924523
"392",0.900830362871296,0.787631700311436
"393",1.31414628883254,1.02603592276982
"394",0.745331259648459,0.626758664887332
"395",1.16625264064095,0.790370716851784
"396",0.895838542832601,0.88258623054472
"397",0.825915444061658,0.648299901083213
"398",1.0727764439509,0.960088727872688
"399",0.911217715512226,0.78117939997013
"400",0.994498181101319,0.876603748684477
"401",1.02899991494362,0.95681556824181
"402",1.10339248442839,1.030518663453
"403",1.41386832555937,1.29412114938511
"404",0.908826815538254,0.685950590927533
"405",1.36277893213302,1.13961883256225
"406",1.03212440411766,0.873610322984699
"407",1.06715238415216,1.00235359669802
"408",1.10096519560866,0.943299412966279
"409",0.95490869093642,0.707941532859416
"410",1.39900686143434,1.20287572481654
"411",0.754476579332603,0.653288536013575
"412",0.977787756285402,0.945111453871761
"413",1.02605459088979,0.852649975195902
"414",1.15487487269596,0.931622299693706
"415",1.05152002848575,1.0659160893063
"416",1.22266510626006,0.833965783172043
"417",1.5329463062671,1.37041026859553
"418",1.19653259978262,1.02883618792748
"419",1.17089359059636,1.17817208567067
"420",1.1786331145332,0.895329919857969
"421",0.879293223902485,0.818009605324407
"422",1.15031934195869,0.806830639771457
"423",1.04662166966208,1.06230582169666
"424",1.44199539113649,1.179753887124
"425",1.28349653220372,1.18495710416667
"426",1.05829539906624,0.781192354962912
"427",0.843867815259932,0.529154756122461
"428",0.78795602630306,0.836567932236432
"429",0.929001155625555,0.821738706070023
"430",0.898762122719281,0.82591471583631
"431",1.26842078263613,1.15669859206589
"432",1.1627801286217,0.910006170094803
"433",1.33267257823531,1.26607236888981
"434",1.2351270404898,1.18199100938654
"435",0.976380966338894,1.00541485199609
"436",0.699973064260016,0.747181473948553
"437",0.793322730175476,0.716442044473703
"438",0.750228315169808,0.713076243396237
"439",1.27999601901021,0.904458165288464
"440",1.13766370884183,1.05554541884628
"441",0.741332280153401,0.660841556704284
"442",1.19795073045959,0.941426742958383
"443",0.908345540445834,0.791254336985782
"444",1.1442598923497,0.911279836042208
"445",1.21717131759683,1.0877882139373
"446",1.17266604153637,1.09961148200422
"447",0.937917796785522,0.796288820008395
"448",1.05587027589138,0.831649711443
"449",0.757649621988419,0.651207545869877
"450",0.659663779223423,0.710847611309327
"451",1.14454984492669,1.10462607815695
"452",1.00152976663737,0.78879174655911
"453",1.04547143973753,0.833121550364099
"454",1.24881716849925,1.08367831390322
"455",0.886576662314705,0.871268249921758
"456",1.15195304885975,0.879474070182656
"457",1.10156276712247,0.940631574375478
"458",1.39689034351559,1.39117179726347
"459",1.26665483592751,1.16120299946833
"460",1.12509761301877,0.836648785380697
"461",1.5018613086551,1.36382157070782
"462",0.77272870654235,0.600354499150889
"463",1.07707455628329,0.842499251106702
"464",0.704651357676931,0.683909394639141
"465",1.0393487786597,1.00705298567256
"466",0.983121049321804,0.941960429149635
"467",1.1338022332844,1.13269041723418
"468",1.1824856748723,0.987401617135374
"469",1.44159938457769,1.34538221587979
"470",0.821118533870232,0.775497018975485
"471",1.33544433405177,1.18895394512682
"472",1.29423064629336,1.15887154778801
"473",1.17228780950983,0.861229099174684
"474",1.05683426271613,1.03096085936958
"475",1.15848583414682,1.18182814151147
"476",1.26350317779031,1.0254067859598
"477",1.35033698999522,1.41244013274126
"478",0.848570912859742,0.700814314684439
"479",1.3105622311575,1.21119173507685
"480",1.04565225131176,0.989212917275251
"481",1.11479750337721,0.887963254919614
"482",0.696312338524429,0.568320277510581
"483",1.19418067444191,1.12117827127988
"484",1.03128834705684,1.04930600412994
"485",1.38529655570458,1.25143333360694
"486",1.1341332012737,0.80133503922355
"487",0.970168036145593,0.817680512468506
"488",1.17287467658877,1.13933769919734
"489",0.861929080920347,0.6773234785549
"490",0.646721314422279,0.654656576162759
"491",1.06467871914486,0.908990966977841
"492",0.934345320381086,0.908465010686164
"493",1.28575364019934,1.01563889988892
"494",0.790597342181113,0.576539835167616
"495",0.877781506921472,0.674013978951462
"496",0.938065824635311,0.65774069169259
"497",0.774981476758512,0.71188946787396
"498",1.32105232644807,1.00353180824757
"499",1.08454321149272,0.789454182794942
"500",1.0743219041928,0.711753964642234
"501",0.913118726953388,0.66461187500681
"502",1.21894297872033,1.05082412420241
"503",1.00208523328775,0.829337388778703
"504",1.16698027744082,1.11101614113518
"505",1.13030810783831,0.996753282050082
"506",0.90750173918429,0.937184976885443
"507",1.0115630525647,0.872229641205139
"508",1.15995168449834,0.837207986865819
"509",0.619906128065605,0.695924459602085
"510",1.30065418161642,1.37994109842849
"511",1.26207286361066,0.876764159246457
"512",1.12092807138779,0.649932292074207
"513",1.00650557534423,0.83924679046066
"514",1.3024018933917,1.35013637023704
"515",0.83590814961355,0.586688126172895
"516",0.895487356749319,0.79457518834883
"517",0.971898857599364,0.829141199284359
"518",1.30413775018503,1.15722055448535
"519",0.865683031462093,0.710820979317511
"520",1.14717162394396,0.955861926757817
"521",1.57514947260933,1.42792840923933
"522",0.9467336759234,0.85048216032799
"523",1.35474142926721,1.34813442577918
"524",0.908085124638198,0.836442932798333
"525",1.04714452625293,0.64671855201863
"526",1.30127199338381,1.09887496808205
"527",0.964770386427825,1.03069361207983
"528",1.15774682814437,0.79551974431735
"529",0.916040384214782,0.77350319432273
"530",1.43333807692882,1.31181692900558
"531",0.793084520394816,0.644485873878366
"532",1.18193983649298,1.14571274431043
"533",1.37754400084919,1.29502923364299
"534",0.868238308614647,0.704735861336572
"535",0.921922389496018,0.651481076973044
"536",1.20456822586341,1.18428968795622
"537",0.740866925598601,0.686410636845191
"538",1.10002013540628,0.937182512347286
"539",1.35525522720282,1.01503776379563
"540",0.848384765775343,0.862383068486188
"541",0.671046087794523,0.567697489448283
"542",0.969091600990525,0.741814410970862
"543",0.974154388990092,0.689664506501355
"544",1.1807100469628,1.16898107716222
"545",0.934105494202036,0.881576511789404
"546",1.36727627880446,1.16786807296917
"547",0.917236122067767,0.772901310062549
"548",0.788307549806179,0.658724036616419
"549",1.18245275875338,1.11314094849153
"550",1.0166439501454,1.02350949029334
"551",1.48392774048242,1.4486286223861
"552",0.961147019867298,0.796755782652811
"553",1.12235889446414,1.01939583720394
"554",1.3229801653209,0.883225791791224
"555",1.31817739766551,1.26695565412272
"556",1.23625461051284,1.19262954797162
"557",1.05833501913679,0.977444359331841
"558",1.05741442222982,0.890604686009896
"559",1.39330626474422,1.26971579648823
"560",1.45293980744992,1.39192959629386
"561",1.34393179845003,0.966101867966601
"562",0.877700595740255,0.722487100041497
"563",1.14596892754695,1.08296848049863
"564",0.942883282231507,0.797877954533018
"565",0.578229588681286,0.648841830514416
"566",0.6782743255796,0.739013591964722
"567",1.52688044127237,1.3765076886063
"568",1.31765917605246,1.21115288014447
"569",0.926702282630637,0.799175070025337
"570",1.20281008765403,0.971097349248
"571",1.16967683471955,1.10267601709308
"572",1.04676058511565,1.00247970326404
"573",0.948395019441788,0.860117244697423
"574",1.09676619038157,0.999437320226679
"575",0.89372480487175,0.826208931886737
"576",1.3142606418646,0.862368918750037
"577",1.29084211065917,1.08776204177888
"578",1.08663073505308,1.05474794774383
"579",0.941084258182644,0.776286386600517
"580",0.790589053444524,0.785579860763323
"581",0.962241790652999,0.733673596951041
"582",0.869969513377521,0.607412838711907
"583",0.758947104872318,0.713277932584833
"584",1.3589790293318,1.27137365587152
"585",0.892142698989004,0.60073490246382
"586",1.49796401046303,1.47850096654024
"587",1.12510785858228,0.800260859962834
"588",1.16531914999129,1.17078835965496
"589",1.46610112369319,1.3121326657737
"590",0.797261011937747,0.936453491468971
"591",1.14599348901695,1.08328992912339
"592",1.0114355503882,0.972574844639759
"593",1.26447047624368,1.20480088975902
"594",1.01358288457164,0.839590391988454
"595",1.18876961413768,1.15729055252127
"596",1.52633512244535,1.40054441589349
"597",0.884723622875342,0.765709107231881
"598",0.851248033476108,0.62893589137512
"599",1.20802523083715,1.04131998882376
"600",1.07971387950095,1.07270731002164
"601",1.3406581478409,1.0533469413665
"602",1.25763707262694,1.16898057970974
"603",1.52497988257898,1.49338294213646
"604",0.979671427171634,0.858132918886126
"605",1.1098187903483,1.07306102968746
"606",1.25439215431778,1.15678546793603
"607",0.696684818531912,0.567516229062063
"608",1.14428049880125,0.927551602027766
"609",0.842592931643389,0.546531256951835
"610",1.3128934376533,1.09893127678696
"611",1.25509003367524,1.21019436569101
"612",0.930724154596024,0.631364144633324
"613",1.11092104387006,0.951530129849608
"614",1.26444973494611,1.09898583892723
"615",1.03729255026884,0.886904084675286
"616",0.949267067285665,0.812868557714124
"617",1.317867690914,1.35818027524821
"618",1.28049472780866,1.17598583366986
"619",0.84495076122333,0.793303828924402
"620",1.05988356533485,0.88146745784934
"621",1.3486304430838,1.23463739089575
"622",1.17611071102274,1.15147636837741
"623",1.05708813034056,0.806541147907118
"624",1.2766359797696,1.09454046909178
"625",0.791313392777265,0.763086062154116
"626",1.41033808810851,1.37604969053537
"627",0.745595025039695,0.673835194389896
"628",0.692097770228146,0.603925899565862
"629",0.766109349915388,0.839614694010515
"630",1.45568514862482,1.2634831456659
"631",1.0044011938173,0.891800004179196
"632",0.815632200771224,0.614275439536076
"633",0.99935083655348,0.790923837525366
"634",1.37694194439531,1.39291313528768
"635",1.21616915383678,1.02472637105278
"636",1.41716688982104,1.40383127970331
"637",0.916666720628591,0.746950049948788
"638",1.43510166655371,1.35143577031239
"639",1.08553872554537,0.83857560624442
"640",1.33139442709077,1.20637680866004
"641",0.912339276008799,0.741828443070976
"642",0.703737801269512,0.65885604881305
"643",0.769166661646813,0.705893983376721
"644",1.3344913718238,1.20595809281807
"645",1.45704803061849,1.38616808645019
"646",1.28145000574356,1.01339447714925
"647",0.894044058194981,0.829346021030945
"648",1.20462597328647,0.881825662695185
"649",0.801680352314306,0.737296597057634
"650",1.14990456925163,1.03349503669251
"651",0.762014181453376,0.793535947641022
"652",1.25981403195388,1.19106645877672
"653",1.18971954618608,1.04442246993673
"654",1.13825964825052,1.03146983867551
"655",0.824463264965153,0.746760374783073
"656",0.932275486580193,0.725738878334715
"657",0.766836500314253,0.653750498837547
"658",1.17047833961278,1.20618829972604
"659",1.35851366054479,1.34860684642042
"660",1.3378080968725,1.0378978822948
"661",0.917338658353483,0.791493630353944
"662",0.762344531361397,0.696193816381273
"663",1.14235731944848,1.05499500393202
"664",1.02644742967257,1.06614801564913
"665",0.881849541480172,0.695989483248571
"666",1.13219866577901,0.913033301840166
"667",1.02751573741118,0.901494132592628
"668",0.934937523964453,0.755227483636654
"669",1.25821458076615,1.24226847148887
"670",1.34313399610768,1.26887533994202
"671",1.10596623783158,1.0662683027207
"672",1.14642413221313,1.14100743745099
"673",1.0001084237494,0.948204245281771
"674",1.34198760943655,1.19601161878371
"675",1.42121273610349,1.33175103073853
"676",0.998495347527469,0.85754110385825
"677",1.18875645923069,0.966874978448123
"678",0.604625355813596,0.563350690104106
"679",1.50700877873011,1.07640722633985
"680",0.90064161787966,0.674832203239104
"681",0.913716468457844,0.843429668138198
"682",1.0946605954007,0.721037025413218
"683",1.6028643711619,1.27496158341133
"684",1.49235081637594,1.38116638812963
"685",1.27534098344177,1.17836799591209
"686",1.56588269146075,1.37928791181256
"687",1.18425801294684,0.736266488253546
"688",1.10437791436951,0.939606558271328
"689",1.33479573449482,1.21825414615791
"690",0.986101322168306,0.853834556080908
"691",1.57773317485341,1.39913608156228
"692",1.05584924618678,0.975869206309642
"693",0.934533180213918,0.589449092428259
"694",0.869179380100619,0.884118232379059
"695",1.11101264150303,1.18659755512104
"696",0.829284101276647,0.612653317751442
"697",0.992986542884981,0.695726401108428
"698",1.26153959448751,1.1503304704561
"699",0.976976254226841,0.841403600897058
"700",1.35051670468961,1.17679078152296
"701",0.929574472358225,0.642175444997047
"702",0.721253040664893,0.645247009850374
"703",1.12172859246127,1.02764358522789
"704",1.23513120298547,0.97301758094619
"705",1.330972249219,1.30332985483402
"706",1.28043857924627,1.15234369646364
"707",1.21999315224022,1.21125048599053
"708",1.14712306496543,0.904352770027897
"709",1.6492383975664,1.47586832399659
"710",1.03512309151968,0.540335941841212
"711",0.890389351899789,0.87192402653508
"712",1.26750648990736,0.973896098366516
"713",0.777944211943424,0.749638886384327
"714",1.26338751778024,0.921714229404518
"715",0.607002511505189,0.663148374565682
"716",0.939848941220728,0.627668230383254
"717",0.808020393776433,0.693085005238522
"718",1.01730645272192,0.763821660416453
"719",0.940177386228749,0.655321238312718
"720",0.869383741816901,0.826682896475197
"721",0.955566820698895,0.956997038622978
"722",1.15941847361575,0.92003735267078
"723",1.55145008055054,1.01296932792983
"724",1.20436182517062,1.12318154886739
"725",1.22444661331148,1.0973552502093
"726",1.23342559848533,1.1362835769048
"727",1.38435259940438,1.02945995474605
"728",0.855984596457058,0.837392987357008
"729",1.36303672648187,1.03571674843365
"730",0.838002581693286,0.543949418552732
"731",1.7581649001114,1.58739089072829
"732",1.03178316432959,0.699419485804058
"733",0.940810047259212,0.755038556634835
"734",0.851010922894268,0.919467139316994
